,utc_off,ua_no,ua_name,prev_sat,cur_sat,ho_utc,avail_sats,MS11,MS12,MS13,MS14,MS15,MS16,MS21,MS22,MS23,MS24,MS25,MS26,MS31,MS32,MS33,MS34,MS35,MS36
28324,2574,10,Quito,MS33,MS33,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28325,2575,0,CapeTown,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28326,2575,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28327,2575,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28328,2575,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28329,2575,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28330,2575,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28331,2575,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28332,2575,7,Jarkhand,MS26,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28333,2575,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28334,2575,9,Pretoria,MS11,MS11,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28335,2575,10,Quito,MS33,MS33,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28336,2576,0,CapeTown,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28337,2576,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28338,2576,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28339,2576,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28340,2576,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28341,2576,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28342,2576,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28343,2576,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28344,2576,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28345,2576,9,Pretoria,MS11,MS11,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28346,2576,10,Quito,MS33,MS33,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28347,2577,0,CapeTown,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28348,2577,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28349,2577,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28350,2577,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28351,2577,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28352,2577,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28353,2577,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28354,2577,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28355,2577,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28356,2577,9,Pretoria,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28357,2577,10,Quito,MS33,MS33,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28358,2578,0,CapeTown,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28359,2578,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28360,2578,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28361,2578,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28362,2578,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28363,2578,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28364,2578,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28365,2578,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28366,2578,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28367,2578,9,Pretoria,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28368,2578,10,Quito,MS33,MS33,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28369,2579,0,CapeTown,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28370,2579,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28371,2579,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28372,2579,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28373,2579,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28374,2579,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28375,2579,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28376,2579,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28377,2579,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28378,2579,9,Pretoria,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28379,2579,10,Quito,MS33,MS33,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28380,2580,0,CapeTown,MS12,MS12,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28381,2580,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28382,2580,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28383,2580,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28384,2580,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28385,2580,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28386,2580,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28387,2580,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28388,2580,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28389,2580,9,Pretoria,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28390,2580,10,Quito,MS33,MS33,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28391,2581,0,CapeTown,MS12,MS12,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28392,2581,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28393,2581,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28394,2581,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28395,2581,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28396,2581,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28397,2581,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28398,2581,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28399,2581,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28400,2581,9,Pretoria,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28401,2581,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28402,2582,0,CapeTown,MS12,MS12,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28403,2582,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28404,2582,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28405,2582,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28406,2582,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28407,2582,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28408,2582,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28409,2582,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28410,2582,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28411,2582,9,Pretoria,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28412,2582,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28413,2583,0,CapeTown,MS12,MS12,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28414,2583,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28415,2583,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28416,2583,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28417,2583,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28418,2583,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28419,2583,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28420,2583,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28421,2583,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28422,2583,9,Pretoria,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28423,2583,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28424,2584,0,CapeTown,MS12,MS12,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28425,2584,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28426,2584,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28427,2584,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28428,2584,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28429,2584,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28430,2584,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28431,2584,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28432,2584,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28433,2584,9,Pretoria,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28434,2584,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28435,2585,0,CapeTown,MS12,MS12,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28436,2585,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28437,2585,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28438,2585,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28439,2585,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28440,2585,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28441,2585,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28442,2585,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28443,2585,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28444,2585,9,Pretoria,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28445,2585,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28446,2586,0,CapeTown,MS12,MS12,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28447,2586,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28448,2586,2,Durban,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28449,2586,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28450,2586,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28451,2586,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28452,2586,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28453,2586,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28454,2586,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28455,2586,9,Pretoria,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28456,2586,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28457,2587,0,CapeTown,MS12,MS12,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28458,2587,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28459,2587,2,Durban,MS21,MS11,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28460,2587,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28461,2587,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28462,2587,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28463,2587,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28464,2587,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28465,2587,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28466,2587,9,Pretoria,MS11,MS25,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28467,2587,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28468,2588,0,CapeTown,MS12,MS12,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28469,2588,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28470,2588,2,Durban,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28471,2588,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28472,2588,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28473,2588,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28474,2588,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28475,2588,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28476,2588,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28477,2588,9,Pretoria,MS25,MS25,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28478,2588,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28479,2589,0,CapeTown,MS12,MS12,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28480,2589,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28481,2589,2,Durban,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28482,2589,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28483,2589,4,Halifax,MS24,MS24,None,6,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
28484,2589,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28485,2589,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28486,2589,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28487,2589,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28488,2589,9,Pretoria,MS25,MS25,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28489,2589,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28490,2590,0,CapeTown,MS12,MS12,None,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28491,2590,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28492,2590,2,Durban,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28493,2590,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28494,2590,4,Halifax,MS24,MS24,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28495,2590,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28496,2590,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28497,2590,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28498,2590,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28499,2590,9,Pretoria,MS25,MS25,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28500,2590,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28501,2591,0,CapeTown,MS12,MS12,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28502,2591,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28503,2591,2,Durban,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28504,2591,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28505,2591,4,Halifax,MS24,MS24,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28506,2591,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28507,2591,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28508,2591,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28509,2591,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28510,2591,9,Pretoria,MS25,MS25,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28511,2591,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28512,2592,0,CapeTown,MS12,MS12,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28513,2592,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28514,2592,2,Durban,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28515,2592,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28516,2592,4,Halifax,MS24,MS24,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28517,2592,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28518,2592,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28519,2592,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28520,2592,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28521,2592,9,Pretoria,MS25,MS25,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28522,2592,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28523,2593,0,CapeTown,MS12,MS12,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28524,2593,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28525,2593,2,Durban,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28526,2593,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28527,2593,4,Halifax,MS24,MS24,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28528,2593,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28529,2593,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28530,2593,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28531,2593,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28532,2593,9,Pretoria,MS25,MS25,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28533,2593,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28534,2594,0,CapeTown,MS12,MS12,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28535,2594,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28536,2594,2,Durban,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28537,2594,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
28538,2594,4,Halifax,MS24,MS24,None,5,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
28539,2594,5,Hamilton,MS15,MS15,None,6,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
28540,2594,6,HimachalPradesh,MS35,MS35,None,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
28541,2594,7,Jarkhand,MS34,MS34,None,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28542,2594,8,Mindenaa,MS14,MS14,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28543,2594,9,Pretoria,MS25,MS25,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28544,2594,10,Quito,MS33,MS33,None,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
28545,2595,0,CapeTown,MS12,MS12,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28546,2595,1,Davao,MS13,MS13,None,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28547,2595,2,Durban,MS11,MS11,None,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28548,2595,3,Edmington,MS23,MS23,None,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
